job,release_ns,finish_ns,response_ns,lateness_ns,miss,response_us,lateness_us,inter_release_ns,response_error_ns,deadline_ns,miss_expected
0,85230148640063,85230149244023,603960,-2396040,0,603.96,-2396.04,,0,3000000,0
1,85230153640063,85230154240789,600726,-2399274,0,600.726,-2399.274,5000000.0,0,3000000,0
2,85230158640063,85230159240624,600561,-2399439,0,600.561,-2399.439,5000000.0,0,3000000,0
3,85230163640063,85230164240510,600447,-2399553,0,600.447,-2399.553,5000000.0,0,3000000,0
4,85230168640063,85230169240575,600512,-2399488,0,600.512,-2399.488,5000000.0,0,3000000,0
5,85230173640063,85230174240401,600338,-2399662,0,600.338,-2399.662,5000000.0,0,3000000,0
6,85230178640063,85230179240497,600434,-2399566,0,600.434,-2399.566,5000000.0,0,3000000,0
7,85230183640063,85230184240373,600310,-2399690,0,600.31,-2399.69,5000000.0,0,3000000,0
8,85230188640063,85230189240558,600495,-2399505,0,600.495,-2399.505,5000000.0,0,3000000,0
9,85230193640063,85230194240534,600471,-2399529,0,600.471,-2399.529,5000000.0,0,3000000,0
10,85230198640063,85230199240360,600297,-2399703,0,600.297,-2399.703,5000000.0,0,3000000,0
11,85230203640063,85230204240615,600552,-2399448,0,600.552,-2399.448,5000000.0,0,3000000,0
12,85230208640063,85230209240681,600618,-2399382,0,600.618,-2399.382,5000000.0,0,3000000,0
13,85230213640063,85230214240376,600313,-2399687,0,600.313,-2399.687,5000000.0,0,3000000,0
14,85230218640063,85230219240422,600359,-2399641,0,600.359,-2399.641,5000000.0,0,3000000,0
15,85230223640063,85230224240468,600405,-2399595,0,600.405,-2399.595,5000000.0,0,3000000,0
16,85230228640063,85230229240614,600551,-2399449,0,600.551,-2399.449,5000000.0,0,3000000,0
17,85230233640063,85230234240389,600326,-2399674,0,600.326,-2399.674,5000000.0,0,3000000,0
18,85230238640063,85230239240275,600212,-2399788,0,600.212,-2399.788,5000000.0,0,3000000,0
19,85230243640063,85230244240400,600337,-2399663,0,600.337,-2399.663,5000000.0,0,3000000,0
20,85230248640063,85230249242546,602483,-2397517,0,602.483,-2397.517,5000000.0,0,3000000,0
21,85230253640063,85230254240562,600499,-2399501,0,600.499,-2399.501,5000000.0,0,3000000,0
22,85230258640063,85230259240367,600304,-2399696,0,600.304,-2399.696,5000000.0,0,3000000,0
23,85230263640063,85230264240473,600410,-2399590,0,600.41,-2399.59,5000000.0,0,3000000,0
24,85230268640063,85230269240479,600416,-2399584,0,600.416,-2399.584,5000000.0,0,3000000,0
25,85230273640063,85230274240354,600291,-2399709,0,600.291,-2399.709,5000000.0,0,3000000,0
26,85230278640063,85230279240290,600227,-2399773,0,600.227,-2399.773,5000000.0,0,3000000,0
27,85230283640063,85230284240376,600313,-2399687,0,600.313,-2399.687,5000000.0,0,3000000,0
28,85230288640063,85230289240531,600468,-2399532,0,600.468,-2399.532,5000000.0,0,3000000,0
29,85230293640063,85230294240387,600324,-2399676,0,600.324,-2399.676,5000000.0,0,3000000,0
30,85230298640063,85230299240462,600399,-2399601,0,600.399,-2399.601,5000000.0,0,3000000,0
31,85230303640063,85230304240378,600315,-2399685,0,600.315,-2399.685,5000000.0,0,3000000,0
32,85230308640063,85230309240444,600381,-2399619,0,600.381,-2399.619,5000000.0,0,3000000,0
33,85230313640063,85230314240320,600257,-2399743,0,600.257,-2399.743,5000000.0,0,3000000,0
34,85230318640063,85230319240525,600462,-2399538,0,600.462,-2399.538,5000000.0,0,3000000,0
35,85230323640063,85230324240441,600378,-2399622,0,600.378,-2399.622,5000000.0,0,3000000,0
36,85230328640063,85230329240406,600343,-2399657,0,600.343,-2399.657,5000000.0,0,3000000,0
37,85230333640063,85230334240362,600299,-2399701,0,600.299,-2399.701,5000000.0,0,3000000,0
38,85230338640063,85230339240488,600425,-2399575,0,600.425,-2399.575,5000000.0,0,3000000,0
39,85230343640063,85230344240583,600520,-2399480,0,600.52,-2399.48,5000000.0,0,3000000,0
40,85230348640063,85230349242229,602166,-2397834,0,602.166,-2397.834,5000000.0,0,3000000,0
41,85230353640063,85230354240405,600342,-2399658,0,600.342,-2399.658,5000000.0,0,3000000,0
42,85230358640063,85230359240381,600318,-2399682,0,600.318,-2399.682,5000000.0,0,3000000,0
43,85230363640063,85230364240316,600253,-2399747,0,600.253,-2399.747,5000000.0,0,3000000,0
44,85230368640063,85230369240552,600489,-2399511,0,600.489,-2399.511,5000000.0,0,3000000,0
45,85230373640063,85230374240287,600224,-2399776,0,600.224,-2399.776,5000000.0,0,3000000,0
46,85230378640063,85230379240483,600420,-2399580,0,600.42,-2399.58,5000000.0,0,3000000,0
47,85230383640063,85230384240579,600516,-2399484,0,600.516,-2399.484,5000000.0,0,3000000,0
48,85230388640063,85230389240464,600401,-2399599,0,600.401,-2399.599,5000000.0,0,3000000,0
49,85230393640063,85230394240510,600447,-2399553,0,600.447,-2399.553,5000000.0,0,3000000,0
50,85230398640063,85230399240516,600453,-2399547,0,600.453,-2399.547,5000000.0,0,3000000,0
51,85230403640063,85230404240461,600398,-2399602,0,600.398,-2399.602,5000000.0,0,3000000,0
